t_ms,host_time_iso,true_distance_cm,measured_dist_cm,t_rel_ms_global,t_rel_ms_truth,dist_ema_cm,dist_lp_cm,dist_median_cm,dist_outlier_cm,dist_kalman_cm,measured_dist_cm_cal,dist_ema_cm_cal,dist_lp_cm_cal,dist_median_cm_cal,dist_outlier_cm_cal,dist_kalman_cm_cal
693163,2025-09-21T11:49:56.809,30.0,29.875,90300,10400.0,29.86656255112678,29.866451813417317,29.858,29.875,29.78137180017364,30.428795482218998,30.41927041907741,30.419145406921405,30.40960412759983,30.428795482218998,30.323098306617727
693263,2025-09-21T11:49:56.909,30.0,29.875,90400,10500.0,29.868250040901426,29.86858886006299,29.875,29.875,29.78546639902655,30.428795482218998,30.42117543170573,30.421557925745805,30.428795482218998,30.428795482218998,30.32772071241828
693363,2025-09-21T11:49:57.010,30.0,29.858,90500,10600.0,29.866200032721146,29.865941645047243,29.875,29.858,29.788638477523136,30.40960412759983,30.418861170884558,30.418569476209317,30.428795482218998,30.40960412759983,30.33130168202462
693463,2025-09-21T11:49:57.109,30.0,29.875,90600,10700.0,29.86796002617692,29.868206233785433,29.875,29.875,29.792415286129142,30.428795482218998,30.420848033151447,30.421125977711736,30.428795482218998,30.428795482218998,30.335565333394417
693563,2025-09-21T11:49:57.210,30.0,29.858,90700,10800.0,29.865968020941537,29.865654675339073,29.875,29.875,29.79528347215303,30.40960412759983,30.418599252041123,30.41824551518376,30.428795482218998,30.428795482218998,30.338803237811955
693663,2025-09-21T11:49:57.309,30.0,29.875,90800,10900.0,29.86777441675323,29.867991006504305,29.875,29.875,29.7987696782756,30.428795482218998,30.420638498076702,30.42088300694257,30.428795482218998,30.428795482218998,30.34273882710453
693763,2025-09-21T11:49:57.410,30.0,29.875,90900,11000.0,29.86921953340259,29.86974325487823,29.875,29.875,29.802103423754723,30.428795482218998,30.422269894905167,30.422861125761674,30.428795482218998,30.428795482218998,30.346502303086876
693863,2025-09-21T11:49:57.509,30.0,29.875,91000,11100.0,29.870375626722073,29.871057441158673,29.875,29.869333333333334,29.805291376081353,30.428795482218998,30.42357501236793,30.42434471487601,30.428795482218998,30.42239836401261,30.350101192710955
693963,2025-09-21T11:49:57.610,30.0,29.875,91100,11200.0,29.87130050137766,29.872043080869005,29.875,29.863666666666667,29.808339911160147,30.428795482218998,30.424619106338152,30.425457406711754,30.428795482218998,30.416001245806225,30.353542693756022
694063,2025-09-21T11:49:57.710,30.0,29.858,91200,11300.0,29.868640401102134,29.868532310651755,29.858,29.858,29.810511672906888,30.40960412759983,30.421616110590495,30.421494086933773,30.40960412759983,30.40960412759983,30.355994402569554
694163,2025-09-21T11:49:57.810,30.0,29.858,91300,11400.0,29.86651232088171,29.865899232988816,29.858,29.858,29.81258845799944,30.40960412759983,30.419213713992367,30.41852159710029,30.40960412759983,30.40960412759983,30.35833889193302
694263,2025-09-21T11:49:57.910,30.0,29.858,91400,11500.0,29.86480985670537,29.86392442474161,29.858,29.858,29.81457442000799,30.40960412759983,30.417291796713858,30.416292229725176,30.40960412759983,30.40960412759983,30.360580850825155
694363,2025-09-21T11:49:58.010,30.0,29.858,91500,11600.0,29.8634478853643,29.86244331855621,29.858,29.858,29.81647353085656,30.40960412759983,30.41575426289106,30.41462020419384,30.40960412759983,30.40960412759983,30.362724763163744
694463,2025-09-21T11:49:58.109,30.0,29.858,91600,11700.0,29.86235830829144,29.861332488917157,29.858,29.858,29.81828958876684,30.40960412759983,30.41452423583282,30.413366185045337,30.40960412759983,30.40960412759983,30.36477491677346
694563,2025-09-21T11:49:58.209,30.0,29.858,91700,11800.0,29.861486646633153,29.86049936668787,29.858,29.858,29.820026225854654,30.40960412759983,30.413540214186217,30.412425670683962,30.40960412759983,30.40960412759983,30.366735411961518
694663,2025-09-21T11:49:58.309,30.0,29.858,91800,11900.0,29.860789317306526,29.8598745250159,29.858,29.858,29.821686915394178,30.40960412759983,30.41275299686895,30.411720284912928,30.40960412759983,30.40960412759983,30.3686101697183
694763,2025-09-21T11:49:58.409,30.0,29.858,91900,12000.0,29.860231453845223,29.859405893761924,29.858,29.858,29.82327497876449,30.40960412759983,30.412123223015126,30.411191245584657,30.40960412759983,30.40960412759983,30.370402939559323
694863,2025-09-21T11:49:58.510,30.0,29.875,92000,12100.0,29.86318516307618,29.86330442032144,29.858,29.86225,29.82553704524671,30.428795482218998,30.415457674855904,30.41559230474324,30.40960412759983,30.414401966254626,30.372956593678875
694963,2025-09-21T11:49:58.610,30.0,29.875,92100,12200.0,29.865548130460947,29.86622831524108,29.875,29.866500000000002,29.82770018581942,30.428795482218998,30.418125236328525,30.41889309911218,30.428795482218998,30.419199804909415,30.375398570021343
695063,2025-09-21T11:49:58.710,30.0,29.858,92200,12300.0,29.864038504368757,29.86417123643081,29.875,29.87075,29.829025273609393,30.40960412759983,30.416421014582784,30.41657085623409,30.428795482218998,30.42399764356421,30.376894465884806
695163,2025-09-21T11:49:58.810,30.0,29.875,92300,12400.0,29.866230803495007,29.86687842732311,29.875,29.875,29.83103586510096,30.428795482218998,30.418895908110027,30.41962701273032,30.428795482218998,30.428795482218998,30.379164229079453
695263,2025-09-21T11:49:58.910,30.0,29.875,92400,12500.0,29.86798464279601,29.86890882049233,29.875,29.875,29.83295852832273,30.428795482218998,30.42087582293183,30.421919130102484,30.428795482218998,30.428795482218998,30.38133472976782
695363,2025-09-21T11:49:59.009,30.0,29.875,92500,12600.0,29.86938771423681,29.87043161536925,29.875,29.875,29.834797108601148,30.428795482218998,30.42245975478927,30.423638218131618,30.428795482218998,30.428795482218998,30.383410308951287
695463,2025-09-21T11:49:59.109,30.0,29.858,92600,12700.0,29.86711017138945,29.867323711526936,29.875,29.875,29.83581182994239,30.40960412759983,30.41988862935138,30.42012969549867,30.428795482218998,30.428795482218998,30.3845558311336
695563,2025-09-21T11:49:59.210,30.0,29.875,92700,12800.0,29.868688137111562,29.869242783645202,29.875,29.875,29.837525628097893,30.428795482218998,30.421669999924905,30.422296142178755,30.428795482218998,30.428795482218998,30.3864905433776
695663,2025-09-21T11:49:59.309,30.0,29.858,92800,12900.0,29.866550509689255,29.8664320877339,29.875,29.875,29.838421024355217,30.40960412759983,30.4192568254599,30.419123138534022,30.428795482218998,30.428795482218998,30.387501359089303
695763,2025-09-21T11:49:59.410,30.0,29.875,92900,13000.0,29.868240407751408,29.868574065800427,29.875,29.875,29.840020715815626,30.428795482218998,30.42116455681172,30.421541224455265,30.428795482218998,30.428795482218998,30.3893072559186
695863,2025-09-21T11:49:59.509,30.0,29.875,93000,13100.0,29.86959232620113,29.87018054935032,29.875,29.875,29.841550448707665,30.428795482218998,30.42269074189318,30.4233547888962,30.428795482218998,30.428795482218998,30.391034176295282
695963,2025-09-21T11:49:59.610,30.0,29.875,93100,13200.0,29.870673860960906,29.87138541201274,29.875,29.875,29.843013282497118,30.428795482218998,30.42391168995835,30.424714962226897,30.428795482218998,30.428795482218998,30.392685574060128
696063,2025-09-21T11:49:59.710,30.0,29.875,93200,13300.0,29.871539088768728,29.872289059009553,29.875,29.875,29.844412142851567,30.428795482218998,30.42488844841048,30.425735092224922,30.428795482218998,30.428795482218998,30.39426475200865
696163,2025-09-21T11:49:59.809,30.0,29.875,93300,13400.0,29.872231271014986,29.872966794257167,29.875,29.875,29.84574982749172,30.428795482218998,30.425669855172185,30.426500189723445,30.428795482218998,30.428795482218998,30.395774868496755
696263,2025-09-21T11:49:59.909,30.0,29.875,93400,13500.0,29.872785016811992,29.873475095692875,29.875,29.875,29.847029011786855,30.428795482218998,30.426294980581556,30.42707401284733,30.428795482218998,30.428795482218998,30.397218943757412
696363,2025-09-21T11:50:00.010,30.0,29.875,93500,13600.0,29.873228013449598,29.873856321769658,29.875,29.875,29.848252254105564,30.428795482218998,30.42679508090905,30.427504380190253,30.428795482218998,30.428795482218998,30.398599865941147
696463,2025-09-21T11:50:00.109,30.0,29.858,93600,13700.0,29.870182410759682,29.869892241327243,29.875,29.875,29.84867854777811,30.40960412759983,30.42335689024721,30.423029317042644,30.428795482218998,30.428795482218998,30.39908111023772
696563,2025-09-21T11:50:00.209,30.0,29.875,93700,13800.0,29.87114592860775,29.87116918099543,29.875,29.875,29.84982965170059,30.428795482218998,30.42444460864157,30.42447085833673,30.428795482218998,30.428795482218998,30.40038059515418
696663,2025-09-21T11:50:00.310,30.0,29.875,93800,13900.0,29.871916742886203,29.872126885746574,29.875,29.875,29.850930414926466,30.428795482218998,30.425314783357063,30.425552014307296,30.428795482218998,30.428795482218998,30.401623250296506
696763,2025-09-21T11:50:00.410,30.0,29.875,93900,14000.0,29.872533394308967,29.87284516430993,29.875,29.875,29.851983038982198,30.428795482218998,30.42601092312945,30.426362881285225,30.428795482218998,30.428795482218998,30.402811560974992
696863,2025-09-21T11:50:00.509,30.0,29.875,94000,14100.0,29.873026715447175,29.87338387323245,29.875,29.875,29.852989629115893,30.428795482218998,30.42656783494736,30.426971031518665,30.428795482218998,30.428795482218998,30.403947903810984
696963,2025-09-21T11:50:00.610,30.0,29.875,94100,14200.0,29.873421372357743,29.873787904924335,29.875,29.875,29.85395219850782,30.428795482218998,30.42701336440169,30.427427144193746,30.428795482218998,30.428795482218998,30.405034551490164
697063,2025-09-21T11:50:00.709,30.0,29.875,94200,14300.0,29.8737370978862,29.87409092869325,29.875,29.875,29.854872672296764,30.428795482218998,30.42736978796516,30.42776922870006,30.428795482218998,30.428795482218998,30.406073677307884
697163,2025-09-21T11:50:00.809,30.0,29.875,94300,14400.0,29.873989678308963,29.874318196519937,29.875,29.875,29.855752891430303,30.428795482218998,30.42765492681593,30.42802579207979,30.428795482218998,30.428795482218998,30.407067359515782
697263,2025-09-21T11:50:00.909,30.0,29.875,94400,14500.0,29.874191742647174,29.874488647389953,29.875,29.875,29.8565946163467,30.428795482218998,30.427883037896546,30.428218214614592,30.428795482218998,30.428795482218998,30.40801758547828
697363,2025-09-21T11:50:01.010,30.0,29.875,94500,14600.0,29.87435339411774,29.874616485542465,29.875,29.875,29.85739953049579,30.428795482218998,30.428065526761042,30.4283625315157,30.428795482218998,30.428795482218998,30.40892625564729
697463,2025-09-21T11:50:01.110,30.0,29.875,94600,14700.0,29.874482715294196,29.87471236415685,29.875,29.875,29.858169243705873,30.428795482218998,30.428211517852635,30.428470769191524,30.428795482218998,30.428795482218998,30.409795187363155
697563,2025-09-21T11:50:01.209,30.0,29.875,94700,14800.0,29.87458617223536,29.874784273117637,29.875,29.875,29.858905295403368,30.428795482218998,30.428328310725913,30.428551947448394,30.428795482218998,30.428795482218998,30.410626118489315
697663,2025-09-21T11:50:01.309,30.0,29.875,94800,14900.0,29.874668937788293,29.874838204838227,29.875,29.875,29.85960915769167,30.428795482218998,30.428421745024533,30.42861283114104,30.428795482218998,30.428795482218998,30.411420710888006
697763,2025-09-21T11:50:01.410,30.0,29.875,94900,15000.0,29.874735150230638,29.87487865362867,29.875,29.875,29.86028223829535,30.428795482218998,30.428496492463434,30.42865849391053,30.428795482218998,30.428795482218998,30.41218055374404
697863,2025-09-21T11:50:01.509,30.0,29.875,95000,15100.0,29.874788120184512,29.874908990221503,29.875,29.875,29.860925883375625,30.428795482218998,30.428556290414544,30.428692740987646,30.428795482218998,30.428795482218998,30.41290716674312
697963,2025-09-21T11:50:01.609,30.0,29.875,95100,15200.0,29.874830496147613,29.874931742666128,29.875,29.875,29.86154138022265,30.428795482218998,30.428604128775444,30.428718426295486,30.428795482218998,30.428795482218998,30.413602003111254
698063,2025-09-21T11:50:01.710,30.0,29.875,95200,15300.0,29.874864396918092,29.874948806999598,29.875,29.875,29.86212995983012,30.428795482218998,30.428642399464156,30.428737690276368,30.428795482218998,30.428795482218998,30.414266452521172
698163,2025-09-21T11:50:01.809,30.0,29.875,95300,15400.0,29.874891517534476,29.8749616052497,29.875,29.875,29.86269279935725,30.428795482218998,30.42867301601512,30.428752138262023,30.428795482218998,30.428795482218998,30.414901843871693
698263,2025-09-21T11:50:01.910,30.0,29.875,95400,15500.0,29.874913214027583,29.874971203937275,29.875,29.875,29.8632310244831,30.428795482218998,30.4286975092559,30.428762974251267,30.428795482218998,30.428795482218998,30.41550944794552
698363,2025-09-21T11:50:02.010,30.0,29.875,95500,15600.0,29.87493057122207,29.874978402952955,29.875,29.875,29.863745711657913,30.428795482218998,30.428717103848523,30.428771101243196,30.428795482218998,30.428795482218998,30.4160904799508
698463,2025-09-21T11:50:02.109,30.0,29.875,95600,15700.0,29.87494445697766,29.874983802214715,29.875,29.875,29.864237890256042,30.428795482218998,30.428732779522623,30.42877719648715,30.428795482218998,30.428795482218998,30.416646101951546
698563,2025-09-21T11:50:02.210,30.0,29.875,95700,15800.0,29.87495556558213,29.874987851661036,29.875,29.875,29.864708544634684,30.428795482218998,30.428745320061903,30.42878176792011,30.428795482218998,30.428795482218998,30.417177425191756
698663,2025-09-21T11:50:02.309,30.0,29.875,95800,15900.0,29.874964452465708,29.874990888745778,29.875,29.875,29.865158616102594,30.428795482218998,30.428755352493322,30.428785196494832,30.428795482218998,30.428795482218998,30.417685512317913
698763,2025-09-21T11:50:02.409,30.0,29.875,95900,16000.0,29.87497156197257,29.874993166559335,29.875,29.875,29.865589004802708,30.428795482218998,30.428763378438465,30.42878776792588,30.428795482218998,30.428795482218998,30.418171379504262
698863,2025-09-21T11:50:02.509,30.0,29.875,96000,16100.0,29.87497724957806,29.8749948749195,29.875,29.875,29.866000571512426,30.428795482218998,30.428769799194573,30.428789696499155,30.428795482218998,30.428795482218998,30.418635998485183
698963,2025-09-21T11:50:02.610,30.0,29.875,96100,16200.0,29.87498179966245,29.874996156189624,29.875,29.875,29.86639413936517,30.428795482218998,30.428774935799463,30.428791142929118,30.428795482218998,30.428795482218998,30.41908029849864
699063,2025-09-21T11:50:02.709,30.0,29.875,96200,16300.0,29.87498543972996,29.874997117142218,29.875,29.875,29.866770495496645,30.428795482218998,30.42877904508337,30.428792227751583,30.428795482218998,30.428795482218998,30.41950516814465
699163,2025-09-21T11:50:02.810,30.0,29.875,96300,16400.0,29.874988351783973,29.874997837856665,29.875,29.875,29.867130392619114,30.428795482218998,30.428782332510497,30.42879304136844,30.428795482218998,30.428795482218998,30.419911457162517
699263,2025-09-21T11:50:02.909,30.0,29.875,96400,16500.0,29.87499068142718,29.874998378392498,29.875,29.875,29.867474550526822,30.428795482218998,30.4287849624522,30.428793651581078,30.428795482218998,30.428795482218998,30.42029997813027
699363,2025-09-21T11:50:03.010,30.0,29.875,96500,16600.0,29.874992545141748,29.874998783794375,29.875,29.875,29.867803657535582,30.428795482218998,30.428787066405565,30.42879410924056,30.428795482218998,30.428795482218998,30.420671508089843
699463,2025-09-21T11:50:03.110,30.0,29.875,96600,16700.0,29.8749940361134,29.87499908784578,29.875,29.875,29.868118371859413,30.428795482218998,30.428788749568252,30.428794452485167,30.428795482218998,30.428795482218998,30.421026790101163
699563,2025-09-21T11:50:03.210,30.0,29.875,96700,16800.0,29.87499522889072,29.874999315884335,29.875,29.875,29.868419322926965,30.428795482218998,30.428790096098407,30.428794709918623,30.428795482218998,30.428795482218998,30.421366534728246
699663,2025-09-21T11:50:03.309,30.0,29.875,96800,16900.0,29.87499618311258,29.87499948691325,29.875,29.875,29.86870711264037,30.428795482218998,30.428791173322526,30.42879490299372,30.428795482218998,30.428795482218998,30.42169142146034
699763,2025-09-21T11:50:03.409,30.0,29.875,96900,17000.0,29.874996946490064,29.874999615184937,29.875,29.875,29.868982316579054,30.428795482218998,30.428792035101818,30.428795047800033,30.428795482218998,30.428795482218998,30.422002100070923
699863,2025-09-21T11:50:03.510,30.0,29.875,97000,17100.0,29.874997557192053,29.874999711388703,29.875,29.875,29.8692454851509,30.428795482218998,30.428792724525255,30.428795156404778,30.428795482218998,30.428795482218998,30.422299191917215
699963,2025-09-21T11:50:03.609,30.0,29.875,97100,17200.0,29.874998045753646,29.874999783541526,29.875,29.875,29.869497144693042,30.428795482218998,30.42879327606401,30.428795237858328,30.428795482218998,30.428795482218998,30.422583291182892
700063,2025-09-21T11:50:03.709,30.0,29.875,97200,17300.0,29.87499843660292,29.874999837656144,29.875,29.875,29.869737798524575,30.428795482218998,30.42879371729501,30.428795298948497,30.428795482218998,30.428795482218998,30.422854966066506
700163,2025-09-21T11:50:03.809,30.0,29.875,97300,17400.0,29.874998749282337,29.874999878242107,29.875,29.875,29.869967927953155,30.428795482218998,30.42879407027981,30.42879534476612,30.428795482218998,30.428795482218998,30.423114759917812
700263,2025-09-21T11:50:03.910,30.0,29.875,97400,17500.0,29.874998999425873,29.87499990868158,29.875,29.875,29.870187993237643,30.428795482218998,30.428794352667655,30.428795379129344,30.428795482218998,30.428795482218998,30.423363192324512
700363,2025-09-21T11:50:04.009,30.0,29.875,97500,17600.0,29.874999199540703,29.874999931511184,29.875,29.875,29.870398434508605,30.428795482218998,30.428794578577925,30.428795404901752,30.428795482218998,30.428795482218998,30.423600760151427
700463,2025-09-21T11:50:04.110,30.0,29.875,97600,17700.0,29.874999359632564,29.874999948633388,29.875,29.875,29.870599672648584,30.428795482218998,30.42879475930614,30.428795424231065,30.428795482218998,30.428795482218998,30.423827938534206
700563,2025-09-21T11:50:04.209,30.0,29.875,97700,17800.0,29.874999487706056,29.87499996147504,29.875,29.875,29.87079211013386,30.428795482218998,30.42879490388872,30.42879543872805,30.428795482218998,30.428795482218998,30.424045181829616
700663,2025-09-21T11:50:04.309,30.0,29.875,97800,17900.0,29.874999590164848,29.87499997110628,29.875,29.875,29.870976131839402,30.428795482218998,30.42879501955478,30.428795449600788,30.428795482218998,30.428795482218998,30.424252924524243
700763,2025-09-21T11:50:04.409,30.0,29.875,97900,18000.0,29.87499967213188,29.87499997832971,29.875,29.875,29.871152105808626,30.428795482218998,30.428795112087624,30.42879545775534,30.428795482218998,30.428795482218998,30.42445158210349
700863,2025-09-21T11:50:04.509,30.0,29.875,98000,18100.0,29.874999737705508,29.874999983747283,29.875,29.875,29.871320383989467,30.428795482218998,30.428795186113906,30.428795463871257,30.428795482218998,30.428795482218998,30.424641551882498
700963,2025-09-21T11:50:04.610,30.0,29.875,98100,18200.0,29.87499979016441,29.87499998781046,29.875,29.875,29.871481302938285,30.428795482218998,30.42879524533493,30.428795468458187,30.428795482218998,30.428795482218998,30.42482321380083
701063,2025-09-21T11:50:04.709,30.0,29.875,98200,18300.0,29.87499983213153,29.874999990857845,29.875,29.875,29.87163518449298,30.428795482218998,30.428795292711744,30.428795471898386,30.428795482218998,30.428795482218998,30.42499693118233
701163,2025-09-21T11:50:04.809,30.0,29.875,98300,18400.0,29.874999865705227,29.874999993143383,29.875,29.875,29.87178233641666,30.428795482218998,30.428795330613195,30.428795474478544,30.428795482218998,30.428795482218998,30.425163051461762
701263,2025-09-21T11:50:04.909,30.0,29.875,98400,18500.0,29.874999892564183,29.87499999485754,29.875,29.875,29.871923053013177,30.428795482218998,30.428795360934362,30.428795476413658,30.428795482218998,30.428795482218998,30.425321906879677
701363,2025-09-21T11:50:05.009,30.0,29.875,98500,18600.0,29.87499991405135,29.874999996143153,29.875,29.875,29.87205761571572,30.428795482218998,30.42879538519129,30.42879547786499,30.428795482218998,30.428795482218998,30.425473815146912
701463,2025-09-21T11:50:05.110,30.0,29.875,98600,18700.0,29.874999931241085,29.874999997107366,29.875,29.875,29.87218629364969,30.428795482218998,30.428795404596837,30.428795478953493,30.428795482218998,30.428795482218998,30.42561908008
701563,2025-09-21T11:50:05.209,30.0,29.875,98700,18800.0,29.874999944992872,29.874999997830525,29.875,29.875,29.87230934417096,30.428795482218998,30.428795420121272,30.42879547976987,30.428795482218998,30.428795482218998,30.425757992208812
701663,2025-09-21T11:50:05.309,30.0,29.875,98800,18900.0,29.8749999559943,29.874999998372893,29.875,29.875,29.872427013380577,30.428795482218998,30.42879543254082,30.428795480382153,30.428795482218998,30.428795482218998,30.425890829357602
701763,2025-09-21T11:50:05.409,30.0,29.875,98900,19000.0,29.874999964795443,29.87499999877967,29.875,29.875,29.87253953661695,30.428795482218998,30.42879544247646,30.428795480841362,30.428795482218998,30.428795482218998,30.426017857200673
701863,2025-09-21T11:50:05.510,30.0,29.875,99000,19100.0,29.874999971836356,29.874999999084753,29.875,29.875,29.87264713892656,30.428795482218998,30.428795450424968,30.42879548118577,30.428795482218998,30.428795482218998,30.426139329793703
701963,2025-09-21T11:50:05.609,30.0,29.875,99100,19200.0,29.874999977469088,29.874999999313566,29.875,29.875,29.872750035514024,30.428795482218998,30.428795456783778,30.42879548144408,30.428795482218998,30.428795482218998,30.42625549008189
702063,2025-09-21T11:50:05.710,30.0,29.875,99200,19300.0,29.87499998197527,29.874999999485176,29.875,29.875,29.872848432172514,30.428795482218998,30.428795461870823,30.42879548163781,30.428795482218998,30.428795482218998,30.42636657038579
702163,2025-09-21T11:50:05.809,30.0,29.875,99300,19400.0,29.87499998558022,29.874999999613884,29.875,29.875,29.87294252569535,30.428795482218998,30.428795465940464,30.42879548178311,30.428795482218998,30.428795482218998,30.426472792866033
702263,2025-09-21T11:50:05.909,30.0,29.875,99400,19500.0,29.87499998846418,29.87499999971041,29.875,29.875,29.873032504269577,30.428795482218998,30.42879546919617,30.428795481892077,30.428795482218998,30.428795482218998,30.42657436996757
702363,2025-09-21T11:50:06.009,30.0,29.875,99500,19600.0,29.874999990771347,29.87499999978281,29.875,29.875,29.873118547852343,30.428795482218998,30.428795471800743,30.42879548197381,30.428795482218998,30.428795482218998,30.426671504844602
702463,2025-09-21T11:50:06.109,30.0,29.875,99600,19700.0,29.87499999261708,29.874999999837108,29.875,29.875,29.873200828530813,30.428795482218998,30.428795473884396,30.42879548203511,30.428795482218998,30.428795482218998,30.42676439176689
702563,2025-09-21T11:50:06.209,30.0,29.875,99700,19800.0,29.874999994093667,29.87499999987783,29.875,29.875,29.873279510866343,30.428795482218998,30.428795475551322,30.42879548208108,30.428795482218998,30.428795482218998,30.426853216508267
702663,2025-09-21T11:50:06.309,30.0,29.875,99800,19900.0,29.874999995274937,29.874999999908372,29.875,29.875,29.87335475222361,30.428795482218998,30.42879547688486,30.428795482115557,30.428795482218998,30.428795482218998,30.426938156718226
702763,2025-09-21T11:50:06.410,30.0,29.875,99900,20000.0,29.87499999621995,29.87499999993128,29.875,29.875,29.873426703085318,30.428795482218998,30.42879547795169,30.42879548214142,30.428795482218998,30.428795482218998,30.427019382277184
702863,2025-09-21T11:50:06.509,30.0,29.875,100000,20100.0,29.874999996975966,29.87499999994846,29.875,29.875,29.8734955073532,30.428795482218998,30.428795478805153,30.42879548216081,30.428795482218998,30.428795482218998,30.427097055636256
702963,2025-09-21T11:50:06.609,30.0,29.875,100100,20200.0,29.874999997580776,29.874999999961346,29.875,29.875,29.87356130263579,30.428795482218998,30.428795479487928,30.428795482175364,30.428795482218998,30.428795482218998,30.427171332142162
703063,2025-09-21T11:50:06.708,30.0,29.875,100200,20300.0,29.874999998064624,29.87499999997101,29.875,29.875,29.87362422052365,30.428795482218998,30.428795480034143,30.42879548218627,30.428795482218998,30.428795482218998,30.427242360347915
703163,2025-09-21T11:50:06.809,30.0,29.875,100300,20400.0,29.874999998451703,29.874999999978257,29.875,29.875,29.873684386852556,30.428795482218998,30.42879548047112,30.428795482194456,30.428795482218998,30.428795482218998,30.42731028230993
703263,2025-09-21T11:50:06.909,30.0,29.875,100400,20500.0,29.874999998761364,29.874999999983693,29.875,29.875,29.87374192195517,30.428795482218998,30.4287954808207,30.428795482200588,30.428795482218998,30.428795482218998,30.427375233872116
703363,2025-09-21T11:50:07.009,30.0,29.875,100500,20600.0,29.874999999009095,29.87499999998777,29.875,29.875,29.87379694090169,30.428795482218998,30.428795481100362,30.428795482205192,30.428795482218998,30.428795482218998,30.42743734493762
703463,2025-09-21T11:50:07.109,30.0,29.875,100600,20700.0,29.87499999920728,29.874999999990827,29.875,29.875,29.873849553730018,30.428795482218998,30.42879548132409,30.428795482208645,30.428795482218998,30.428795482218998,30.427496739728557
703563,2025-09-21T11:50:07.209,30.0,29.875,100700,20800.0,29.874999999365826,29.874999999993122,29.875,29.875,29.873899865665805,30.428795482218998,30.428795481503077,30.428795482211232,30.428795482218998,30.428795482218998,30.427553537034516
703663,2025-09-21T11:50:07.310,30.0,29.875,100800,20900.0,29.874999999492665,29.87499999999484,29.875,29.875,29.87394797733292,30.428795482218998,30.428795481646265,30.42879548221317,30.428795482218998,30.428795482218998,30.427607850450098
703763,2025-09-21T11:50:07.409,30.0,29.875,100900,21000.0,29.874999999594134,29.87499999999613,29.875,29.875,29.873993984954705,30.428795482218998,30.42879548176081,30.42879548221463,30.428795482218998,30.428795482218998,30.427659788602146
703863,2025-09-21T11:50:07.509,30.0,29.875,101000,21100.0,29.87499999967531,29.874999999997097,29.875,29.875,29.874037980546397,30.428795482218998,30.428795481852458,30.428795482215723,30.428795482218998,30.428795482218998,30.427709455366962
703963,2025-09-21T11:50:07.609,30.0,29.875,101100,21200.0,29.87499999974025,29.874999999997822,29.875,29.875,29.87408005209918,30.428795482218998,30.428795481925764,30.42879548221654,30.428795482218998,30.428795482218998,30.427756950078074
704063,2025-09-21T11:50:07.709,30.0,29.875,101200,21300.0,29.874999999792202,29.874999999998366,29.875,29.875,29.874120283756167,30.428795482218998,30.428795481984412,30.42879548221715,30.428795482218998,30.428795482218998,30.427802367724897
704163,2025-09-21T11:50:07.809,30.0,29.875,101300,21400.0,29.874999999833765,29.874999999998774,29.875,29.875,29.874158755980663,30.428795482218998,30.428795482031337,30.428795482217613,30.428795482218998,30.428795482218998,30.42784579914274
704263,2025-09-21T11:50:07.909,30.0,29.875,101400,21500.0,29.874999999867015,29.87499999999908,29.875,29.875,29.87419554571712,30.428795482218998,30.428795482068868,30.42879548221796,30.428795482218998,30.428795482218998,30.42788733119443
704363,2025-09-21T11:50:08.009,30.0,29.824,101500,21600.0,29.864799999893613,29.86224999999931,29.875,29.875,29.872000367081885,30.371221418361504,30.4172806693274,30.414401966253845,30.428795482218998,30.428795482218998,30.425409186980243
704463,2025-09-21T11:50:08.109,30.0,29.875,101600,21700.0,29.866839999914895,29.865437499999484,29.875,29.875,29.87213154864394,30.428795482218998,30.41958363190572,30.418000345245137,30.428795482218998,30.428795482218998,30.425557278267117
704563,2025-09-21T11:50:08.209,30.0,29.875,101700,21800.0,29.86847199993192,29.867828124999612,29.875,29.875,29.87225699330328,30.428795482218998,30.42142600196838,30.4206991294886,30.428795482218998,30.428795482218998,30.425698893146087
704663,2025-09-21T11:50:08.309,30.0,29.875,101800,21900.0,29.86977759994554,29.869621093749707,29.875,29.875,29.87237695194923,30.428795482218998,30.42289989801851,30.422723217671194,30.428795482218998,30.428795482218998,30.425834314846913
704763,2025-09-21T11:50:08.409,30.0,29.875,101900,22000.0,29.870822079956433,29.87096582031228,29.875,29.875,29.87249166449908,30.428795482218998,30.42407901485861,30.424241283808147,30.428795482218998,30.428795482218998,30.425963814212995
704863,2025-09-21T11:50:08.509,30.0,29.875,102000,22100.0,29.87165766396515,29.87197436523421,29.875,29.875,29.872601360377928,30.428795482218998,30.425022308330686,30.42537983341086,30.428795482218998,30.428795482218998,30.426087650243073
704963,2025-09-21T11:50:08.609,30.0,29.875,102100,22200.0,29.872326131172123,29.872730773925657,29.875,29.875,29.87270625897753,30.428795482218998,30.425776943108357,30.426233745612894,30.428795482218998,30.428795482218998,30.426206070609187
705063,2025-09-21T11:50:08.708,30.0,29.875,102200,22300.0,29.872860904937703,29.873298080444243,29.875,29.875,29.872806570095086,30.428795482218998,30.426380650930486,30.42687417976442,30.428795482218998,30.428795482218998,30.426319312152085
712563,2025-09-21T11:50:16.210,40.0,39.719,109700,0.0,31.842088723950162,32.33472356033318,39.719,39.719,30.303405603274875,41.54171870992799,32.64944826272999,33.20558531230531,41.54171870992799,41.54171870992799,30.912423944176947
